x_utm,y_utm,residual_HQ,z_residual,spatial_lag_z,LISA_cluster,p_sim
501746.0,2503166.0,0.09642078140316235,0.9901278491943831,0.7547799375372551,High-High,0.019
502736.0,2503166.0,0.04924525478420483,0.505690759740254,0.7310881046415213,High-High,0.022
503726.0,2503166.0,0.07893009641704785,0.8105191169873025,0.7420217315109164,High-High,0.02
504716.0,2503166.0,0.12821532943783032,1.3166204061261073,0.8757953337423855,High-High,0.008
506696.0,2503166.0,0.06306894281444775,0.647643752633855,0.35532265292124754,Not significant,0.163
507686.0,2503166.0,-0.04527054569186939,-0.4648751792450899,-0.016466948393552696,Not significant,0.489
508676.0,2503166.0,-0.006813152045629156,-0.06996304617120529,-0.06176223307683809,Not significant,0.439
509666.0,2503166.0,0.04171259859142529,0.4283392534950147,-0.10881323909916833,Not significant,0.379
510656.0,2503166.0,-0.044502778262517584,-0.456991112113057,0.22436472337234467,Not significant,0.268
512636.0,2503166.0,-0.03235821268024219,-0.3322807288907935,0.1813260623989741,Not significant,0.3
513626.0,2503166.0,0.0481733248525642,0.49468330198833405,0.14941589591965218,Not significant,0.328
583916.0,2503166.0,0.03607370117244946,0.37043441916336534,-0.5962177944699871,High-Low,0.042
584906.0,2503166.0,-0.0318904950326897,-0.32747781958366967,-0.34782496048365874,Not significant,0.171
585896.0,2503166.0,0.019080059319116938,0.19592973445368572,-0.5603895416435403,High-Low,0.049
586886.0,2503166.0,-0.09476502081813587,-0.9731251383370816,-0.3320946980194371,Not significant,0.182
495806.0,2502176.0,-0.06648544809283985,-0.682727237478386,-0.4167453624880027,Not significant,0.122
496796.0,2502176.0,-0.06207786342563404,-0.6374665347214231,-0.6969686026479205,Low-Low,0.018
497786.0,2502176.0,-0.08313648244800342,-0.8537137467455592,-0.05397820105247472,Not significant,0.449
498776.0,2502176.0,0.06287379720745312,0.6456398371156286,0.5851265156246016,Not significant,0.053
499766.0,2502176.0,0.13202007272777783,1.3556906380366,0.9174107801284755,High-High,0.005
500756.0,2502176.0,0.1540240214162849,1.581645272210728,1.2967312079694882,High-High,0.001
501746.0,2502176.0,0.14022292354641186,1.439924253654759,1.152228869131216,High-High,0.002
502736.0,2502176.0,0.12348313787517773,1.2680263729133527,0.838100957542196,High-High,0.009
503726.0,2502176.0,0.0766576097303413,0.7871833555187917,0.6275088085760241,High-High,0.045
504716.0,2502176.0,0.06752927759227978,0.6934461368916214,0.3390626060569818,Not significant,0.185
505706.0,2502176.0,0.10107840755520092,1.0379561834721036,0.4760290305413857,Not significant,0.102
506696.0,2502176.0,0.027326183109857904,0.2806077125233512,0.0026347075980211743,Not significant,0.492
507686.0,2502176.0,-0.09792540809573902,-1.0055785929996246,-0.09711486965332114,Not significant,0.393
508676.0,2502176.0,-0.004728360385320318,-0.04855469153436683,-0.0668478037264363,Not significant,0.43
509666.0,2502176.0,0.12070770719585644,1.23952596906769,0.24140014752049363,Not significant,0.251
